Date,Open,High,Low,Close,Adj Close,Volume
2011-02-25,114.320000,114.540001,114.320000,114.519997,94.805740,53200
2011-02-28,114.629997,114.709999,114.589996,114.660004,94.921631,115500
2011-03-01,114.190002,114.629997,114.139999,114.629997,95.043526,72700
2011-03-02,114.550003,114.709999,114.330002,114.330002,94.794800,103200
2011-03-03,113.930000,113.949997,113.660004,113.690002,94.264130,253200
2011-03-04,113.949997,114.349998,113.940002,114.330002,94.794800,94700
2011-03-07,114.040001,114.459999,114.029999,114.180000,94.670387,96500
2011-03-08,114.180000,114.199997,114.029999,114.129997,94.629021,32600
2011-03-09,114.269997,114.570000,114.160004,114.419998,94.869400,77300
2011-03-10,114.680000,115.070000,114.559998,115.040001,95.383484,70700
2011-03-11,115.040001,115.080002,114.830002,114.989998,95.342041,727300
2011-03-14,115.300003,115.470001,115.239998,115.269997,95.574150,87400
2011-03-15,115.849998,115.949997,115.290001,115.339996,95.632187,52600
2011-03-16,115.680000,116.260002,115.589996,115.989998,96.171143,203600
2011-03-17,115.760002,115.879997,115.529999,115.779999,95.997070,138900
2011-03-18,115.529999,115.760002,115.500000,115.620003,95.864365,129200
2011-03-21,115.370003,115.370003,115.050003,115.139999,95.466370,118200
2011-03-22,114.970001,115.139999,114.959999,115.120003,95.449791,23000
2011-03-23,115.269997,115.330002,115.000000,115.019997,95.366898,37300
2011-03-24,114.839996,114.940002,114.690002,114.709999,95.109894,48200
2011-03-25,114.769997,114.860001,114.379997,114.449997,94.894272,73100
2011-03-28,114.279999,114.480003,114.260002,114.379997,94.836258,40100
2011-03-29,114.349998,114.440002,114.110001,114.150002,94.645531,68500
2011-03-30,114.279999,114.440002,114.230003,114.440002,94.886009,29100
2011-03-31,114.500000,114.529999,114.160004,114.180000,94.670387,132500
2011-04-01,113.739998,114.110001,113.709999,114.080002,94.751823,363200
2011-04-04,114.349998,114.459999,114.260002,114.349998,94.976067,106900
2011-04-05,114.250000,114.250000,113.889999,113.919998,94.618919,54400
2011-04-06,113.790001,113.879997,113.650002,113.680000,94.419586,111800
2011-04-07,113.769997,113.970001,113.690002,113.889999,94.594009,48700
2011-04-08,113.709999,113.809998,113.599998,113.730003,94.461136,53900
2011-04-11,113.760002,113.889999,113.639999,113.769997,94.494362,26600
2011-04-12,114.099998,114.349998,114.099998,114.320000,94.951126,52200
2011-04-13,114.089996,114.459999,114.089996,114.449997,95.059128,74300
2011-04-14,114.620003,114.650002,114.239998,114.250000,94.893005,98700
2011-04-15,114.699997,114.790001,114.589996,114.739998,95.299957,43300
2011-04-18,114.900002,115.129997,114.769997,115.070000,95.574081,151600
2011-04-19,115.070000,115.169998,115.000000,115.120003,95.615585,61800
2011-04-20,115.010002,115.010002,114.779999,114.839996,95.383018,59000
2011-04-21,114.839996,114.989998,114.839996,114.860001,95.399696,20300
2011-04-25,114.959999,115.129997,114.930000,115.080002,95.582390,23200
2011-04-26,115.230003,115.370003,115.129997,115.370003,95.823227,45700
2011-04-27,115.099998,115.360001,115.070000,115.349998,95.806610,34600
2011-04-28,115.580002,115.709999,115.480003,115.629997,96.039200,20700
2011-04-29,115.580002,115.809998,115.540001,115.790001,96.172066,26000
2011-05-02,115.570000,115.779999,115.510002,115.660004,96.224495,62000
2011-05-03,115.739998,115.779999,115.629997,115.760002,96.307709,70000
2011-05-04,115.639999,115.959999,115.639999,115.809998,96.349312,530200
2011-05-05,115.970001,116.160004,115.900002,116.120003,96.607231,180100
2011-05-06,115.860001,116.349998,115.849998,116.209999,96.682083,92000
2011-05-09,116.309998,116.400002,116.269997,116.330002,96.781891,77000
2011-05-10,116.269997,116.269997,116.029999,116.040001,96.540619,72300
2011-05-11,115.949997,116.330002,115.949997,116.309998,96.765274,45900
2011-05-12,116.320000,116.360001,116.070000,116.220001,96.690376,45000
2011-05-13,116.330002,116.650002,116.279999,116.400002,96.840141,139700
2011-05-16,116.489998,116.620003,116.349998,116.599998,97.006523,352300
2011-05-17,116.769997,116.839996,116.620003,116.739998,97.123055,262100
2011-05-18,116.660004,116.699997,116.379997,116.400002,96.840141,114100
2011-05-19,116.040001,116.510002,116.040001,116.510002,96.931686,59400
2011-05-20,116.489998,116.680000,116.489998,116.680000,97.073082,39400
2011-05-23,116.949997,116.949997,116.699997,116.750000,97.131386,89900
2011-05-24,116.589996,116.820000,116.559998,116.820000,97.189568,119100
2011-05-25,116.879997,116.940002,116.760002,116.849998,97.214500,97900
2011-05-26,117.000000,117.260002,116.989998,117.260002,97.555626,74400
2011-05-27,117.230003,117.379997,117.209999,117.330002,97.613907,62500
2011-05-31,117.150002,117.489998,117.139999,117.470001,97.730377,112000
2011-06-01,117.480003,117.779999,117.459999,117.779999,98.154518,905000
2011-06-02,117.550003,117.720001,117.400002,117.410004,97.846191,348200
2011-06-03,117.910004,117.910004,117.529999,117.650002,98.046173,144500
2011-06-06,117.559998,117.769997,117.500000,117.730003,98.112831,366100
2011-06-07,117.589996,117.919998,117.489998,117.919998,98.271225,151100
2011-06-08,117.959999,118.230003,117.940002,118.150002,98.462891,79600
2011-06-09,118.040001,118.120003,117.709999,117.800003,98.171188,270500
2011-06-10,117.889999,118.080002,117.879997,117.919998,98.271225,434300
2011-06-13,117.699997,118.040001,117.699997,117.839996,98.204521,176000
2011-06-14,117.449997,117.459999,117.230003,117.290001,97.746178,138200
2011-06-15,117.550003,118.080002,117.529999,118.019997,98.354546,160100
2011-06-16,118.139999,118.300003,117.949997,118.139999,98.454559,313300
2011-06-17,118.040001,118.190002,117.989998,118.169998,98.479591,391100
2011-06-20,118.220001,118.220001,117.949997,118.110001,98.429565,256900
2011-06-21,118.000000,118.120003,117.900002,118.029999,98.362862,273200
2011-06-22,118.209999,118.290001,117.940002,118.070000,98.396225,115300
2011-06-23,118.379997,118.610001,118.110001,118.419998,98.687881,132100
2011-06-24,118.470001,118.870003,118.470001,118.790001,98.996231,73200
2011-06-27,118.849998,118.860001,118.430000,118.529999,98.779533,163400
2011-06-28,118.320000,118.370003,117.680000,117.790001,98.162857,221400
2011-06-29,117.589996,117.680000,117.250000,117.419998,97.854500,196600
2011-06-30,117.639999,117.639999,116.870003,117.099998,97.587845,506400
2011-07-01,117.029999,117.059998,116.550003,116.750000,97.448502,567900
2011-07-05,117.050003,117.320000,117.040001,117.320000,97.924194,224500
2011-07-06,117.519997,117.629997,117.379997,117.440002,98.024376,226400
2011-07-07,117.129997,117.150002,116.940002,117.050003,97.698837,283700
2011-07-08,117.750000,118.010002,117.750000,117.849998,98.366600,108100
2011-07-11,118.230003,118.430000,118.150002,118.360001,98.792252,423800
2011-07-12,118.419998,118.639999,118.209999,118.529999,98.934158,162700
2011-07-13,118.370003,118.660004,118.290001,118.629997,99.017632,233900
2011-07-14,118.360001,118.550003,118.290001,118.309998,98.750572,71800
2011-07-15,118.250000,119.000000,118.059998,118.599998,98.992607,52700
2011-07-18,118.650002,118.720001,118.529999,118.589996,98.984245,235800
2011-07-19,118.540001,118.739998,118.449997,118.739998,99.109451,190600
2011-07-20,118.540001,118.620003,118.430000,118.459999,98.875740,79200
2011-07-21,118.360001,118.440002,117.949997,118.169998,98.633713,216700
2011-07-22,118.300003,118.349998,118.190002,118.309998,98.750572,144500
2011-07-25,118.160004,118.440002,118.099998,118.180000,98.642075,191500
2011-07-26,118.239998,118.519997,118.239998,118.449997,98.867401,162000
2011-07-27,118.290001,118.489998,118.139999,118.290001,98.733856,157800
2011-07-28,118.489998,118.519997,118.339996,118.419998,98.842369,152800
2011-07-29,118.860001,119.320000,118.830002,119.290001,99.568565,196300
2011-08-01,119.050003,119.500000,119.050003,119.269997,99.708992,879700
2011-08-02,119.550003,119.870003,119.449997,119.809998,100.160408,203600
2011-08-03,119.720001,119.900002,119.650002,119.739998,100.101913,768100
2011-08-04,119.779999,120.529999,119.779999,120.480003,100.720543,437900
2011-08-05,119.940002,120.230003,119.540001,119.760002,100.118637,920000
2011-08-08,120.180000,120.669998,120.139999,120.470001,100.712189,321100
2011-08-09,120.110001,121.860001,120.059998,120.980003,101.138527,520100
2011-08-10,121.430000,122.370003,121.099998,121.559998,101.623436,286900
2011-08-11,121.230003,121.370003,120.809998,120.910004,101.080009,154300
2011-08-12,121.080002,121.300003,121.029999,121.230003,101.347496,151800
2011-08-15,121.199997,121.279999,120.989998,121.019997,101.171982,226600
2011-08-16,121.059998,121.430000,121.029999,121.300003,101.406044,279000
2011-08-17,121.370003,121.529999,121.209999,121.519997,101.589951,173500
2011-08-18,121.930000,122.089996,121.489998,121.620003,101.673553,185600
2011-08-19,121.589996,121.589996,121.379997,121.529999,101.598305,253700
2011-08-22,121.230003,121.510002,121.230003,121.500000,101.573250,117000
2011-08-23,121.290001,121.559998,121.290001,121.309998,101.414429,97700
2011-08-24,121.150002,121.180000,120.800003,120.800003,100.988068,156500
2011-08-25,121.110001,121.339996,121.050003,121.190002,101.314079,63300
2011-08-26,121.430000,121.660004,121.349998,121.440002,101.523071,81200
2011-08-29,121.110001,121.239998,121.070000,121.180000,101.305717,72300
2011-08-30,121.430000,121.680000,121.389999,121.400002,101.489670,148000
2011-08-31,121.620003,121.620003,121.260002,121.279999,101.389351,821700
2011-09-01,121.330002,121.529999,121.000000,121.529999,101.735878,243000
2011-09-02,121.730003,121.809998,121.570000,121.699997,101.878212,274000
2011-09-06,121.800003,121.809998,121.550003,121.610001,101.802856,388700
2011-09-07,121.570000,121.669998,121.449997,121.540001,101.744247,116800
2011-09-08,121.709999,121.790001,121.540001,121.739998,101.911743,176100
2011-09-09,121.910004,122.080002,121.849998,122.050003,102.171234,100600
2011-09-12,121.940002,121.959999,121.720001,121.730003,101.903351,152900
2011-09-13,121.699997,121.760002,121.529999,121.660004,101.844734,167500
2011-09-14,121.709999,121.820000,121.459999,121.599998,101.794510,98100
2011-09-15,121.230003,121.370003,121.139999,121.370003,101.601990,93900
2011-09-16,121.269997,121.459999,121.180000,121.400002,101.627098,75100
2011-09-19,121.879997,121.989998,121.830002,121.870003,102.020538,80800
2011-09-20,121.830002,121.919998,121.790001,121.889999,102.037216,118300
2011-09-21,121.910004,122.239998,121.580002,121.870003,102.020538,155200
2011-09-22,122.199997,122.330002,122.070000,122.220001,102.313515,938500
2011-09-23,122.129997,122.209999,121.779999,121.839996,101.995445,158500
2011-09-26,121.660004,121.790001,121.540001,121.620003,101.811226,115600
2011-09-27,121.209999,121.370003,121.209999,121.370003,101.601990,157500
2011-09-28,121.260002,121.349998,121.029999,121.339996,101.576820,230000
2011-09-29,121.199997,121.379997,121.150002,121.250000,101.501503,305800
2011-09-30,121.510002,121.570000,121.339996,121.480003,101.694046,200100
2011-10-03,121.489998,121.839996,121.430000,121.790001,102.075409,782600
2011-10-04,121.870003,121.919998,121.540001,121.570000,101.890999,231900
2011-10-05,121.489998,121.489998,121.260002,121.320000,101.681473,145600
2011-10-06,121.190002,121.239998,121.010002,121.019997,101.430023,91000
2011-10-07,120.730003,120.849998,120.610001,120.680000,101.145096,803000
2011-10-10,120.449997,120.449997,119.940002,120.339996,100.860123,317100
2011-10-11,120.389999,120.440002,120.269997,120.349998,100.868515,174600
2011-10-12,120.099998,120.290001,120.029999,120.269997,100.801407,2110600
2011-10-13,120.440002,120.709999,120.440002,120.510002,101.002602,505000
2011-10-14,120.320000,120.519997,120.250000,120.419998,100.927185,107900
2011-10-17,120.500000,120.750000,120.500000,120.650002,101.119911,136100
2011-10-18,120.790001,120.959999,120.629997,120.779999,101.228905,161700
2011-10-19,120.680000,120.910004,120.660004,120.830002,101.270744,179000
2011-10-20,120.739998,121.019997,120.580002,120.739998,101.195366,124900
2011-10-21,120.660004,120.809998,120.519997,120.680000,101.145096,653900
2011-10-24,120.660004,120.660004,120.529999,120.599998,101.078018,217300
2011-10-25,120.580002,121.150002,120.580002,121.120003,101.513878,273700
2011-10-26,120.910004,121.029999,120.660004,120.699997,101.161873,271800
2011-10-27,120.400002,120.529999,120.029999,120.139999,100.692497,259700
2011-10-28,120.379997,120.620003,120.379997,120.519997,101.010956,196800
2011-10-31,120.959999,121.309998,120.919998,121.309998,101.673088,102100
2011-11-01,121.500000,121.680000,121.339996,121.610001,102.054062,1812000
2011-11-02,121.400002,121.709999,121.400002,121.629997,102.070908,865300
2011-11-03,121.339996,121.550003,121.339996,121.470001,101.936615,505700
2011-11-04,121.470001,121.690002,121.459999,121.559998,102.012146,449300
2011-11-07,121.510002,121.800003,121.489998,121.550003,102.003769,333500
2011-11-08,121.559998,121.669998,121.360001,121.410004,101.886276,50700
2011-11-09,121.709999,121.849998,121.559998,121.680000,102.112785,190300
2011-11-10,121.529999,121.699997,121.339996,121.559998,102.012146,172900
2011-11-11,121.370003,121.400002,121.209999,121.339996,101.827477,201600
2011-11-14,121.500000,121.699997,121.500000,121.639999,102.079262,529800
2011-11-15,121.660004,121.769997,121.470001,121.550003,102.003769,168100
2011-11-16,121.699997,121.709999,121.559998,121.669998,102.104507,166400
2011-11-17,121.519997,121.820000,121.480003,121.779999,102.196732,419100
2011-11-18,121.650002,121.680000,121.419998,121.500000,101.961800,227200
2011-11-21,121.620003,121.720001,121.570000,121.580002,102.028908,331900
2011-11-22,121.639999,121.760002,121.500000,121.750000,102.171577,637800
2011-11-23,121.629997,121.919998,121.620003,121.879997,102.280678,308400
2011-11-25,121.730003,121.750000,121.610001,121.660004,102.096062,59300
2011-11-28,121.260002,121.800003,121.260002,121.680000,102.112785,210700
2011-11-29,121.510002,121.699997,121.379997,121.610001,102.054062,289100
2011-11-30,121.410004,121.529999,121.339996,121.430000,101.903030,335900
2011-12-01,121.250000,121.410004,121.150002,121.309998,101.911415,2562400
2011-12-02,121.180000,121.570000,121.129997,121.550003,102.113060,497800
2011-12-05,121.250000,121.540001,121.250000,121.470001,102.045868,353900
2011-12-06,121.349998,121.480003,121.309998,121.449997,102.029007,257100
2011-12-07,121.540001,121.769997,121.510002,121.669998,102.213882,117700
2011-12-08,121.680000,121.970001,121.620003,121.910004,102.415459,314000
2011-12-09,121.919998,121.959999,121.680000,121.709999,102.247505,114600
2011-12-12,121.809998,121.930000,121.809998,121.820000,102.339905,212700
2011-12-13,121.730003,122.000000,121.690002,121.930000,102.432312,112800
2011-12-14,121.870003,122.040001,121.870003,122.000000,102.491066,92700
2011-12-15,121.849998,122.010002,121.809998,121.910004,102.415459,331200
2011-12-16,122.010002,122.250000,122.010002,122.230003,102.684303,196800
2011-12-19,122.129997,122.260002,122.129997,122.220001,102.675888,693100
2011-12-20,122.050003,122.050003,121.870003,121.930000,102.432312,96400
2011-12-21,121.989998,122.239998,121.690002,121.690002,102.230644,99000
2011-12-22,121.790001,121.870003,121.650002,121.739998,102.272690,165000
2011-12-23,121.570000,121.610001,121.330002,121.449997,102.029007,110100
2011-12-27,121.349998,121.400002,121.269997,121.339996,102.038246,88400
2011-12-28,121.440002,121.690002,121.440002,121.660004,102.307411,97900
2011-12-29,121.660004,121.839996,121.550003,121.760002,102.391426,96800
2011-12-30,121.889999,122.059998,121.870003,122.040001,102.626976,112700
2012-01-03,121.750000,121.820000,121.589996,121.680000,102.324188,2258000
2012-01-04,121.739998,121.750000,121.540001,121.639999,102.290581,424400
2012-01-05,121.690002,121.860001,121.620003,121.669998,102.315834,332800
2012-01-06,121.709999,121.910004,121.709999,121.900002,102.509232,143400
2012-01-09,121.870003,122.040001,121.839996,121.889999,102.500809,273700
2012-01-10,121.809998,121.970001,121.739998,121.839996,102.458778,128400
2012-01-11,121.970001,122.110001,121.949997,122.089996,102.668953,205700
2012-01-12,122.059998,122.080002,121.980003,122.029999,102.618546,120500
2012-01-13,122.279999,122.379997,122.239998,122.279999,102.828735,103400
2012-01-17,122.279999,122.360001,122.220001,122.300003,102.845612,90000
2012-01-18,122.349998,122.360001,122.139999,122.220001,102.778328,126200
2012-01-19,122.080002,122.139999,121.800003,121.860001,102.475601,203900
2012-01-20,121.800003,121.870003,121.690002,121.760002,102.391426,125200
2012-01-23,121.589996,121.650002,121.540001,121.639999,102.290581,105900
2012-01-24,121.650002,121.730003,121.570000,121.730003,102.366241,168600
2012-01-25,121.699997,122.370003,121.669998,122.199997,102.761467,135700
2012-01-26,122.440002,122.519997,122.400002,122.470001,102.988533,184800
2012-01-27,122.550003,122.629997,122.440002,122.550003,103.055771,74000
2012-01-30,122.750000,122.769997,122.650002,122.669998,103.156723,138700
2012-01-31,122.620003,122.839996,122.620003,122.809998,103.274467,628500
2012-02-01,122.639999,122.639999,122.459999,122.570000,103.178497,1986100
2012-02-02,122.529999,122.660004,122.519997,122.620003,103.220551,239300
2012-02-03,122.360001,122.389999,122.220001,122.269997,102.925972,145500
2012-02-06,122.290001,122.449997,122.250000,122.410004,103.043839,479600
2012-02-07,122.220001,122.230003,122.050003,122.110001,102.791290,406500
2012-02-08,122.070000,122.160004,122.029999,122.089996,102.774414,91700
2012-02-09,121.970001,122.029999,121.790001,121.910004,102.622864,73900
2012-02-10,122.120003,122.220001,122.050003,122.190002,102.858612,84500
2012-02-13,122.070000,122.199997,121.989998,122.070000,102.757614,111400
2012-02-14,122.110001,122.190002,122.019997,122.120003,102.799683,313700
2012-02-15,122.070000,122.309998,122.050003,122.230003,102.892288,237300
2012-02-16,122.080002,122.120003,121.830002,121.870003,102.589218,226400
2012-02-17,121.720001,121.889999,121.699997,121.860001,102.580811,109300
2012-02-21,121.750000,121.760002,121.559998,121.639999,102.395653,60900
2012-02-22,121.739998,121.940002,121.709999,121.919998,102.631302,90500
2012-02-23,121.860001,121.989998,121.760002,121.930000,102.639786,108400
2012-02-24,121.879997,121.930000,121.820000,121.830002,102.555542,217800
2012-02-27,122.139999,122.190002,122.059998,122.080002,102.765968,177600
2012-02-28,122.209999,122.239998,122.099998,122.110001,102.791290,78000
2012-02-29,122.150002,122.150002,121.830002,121.919998,102.631302,481200
2012-03-01,121.620003,121.750000,121.550003,121.690002,102.530235,185800
2012-03-02,121.830002,122.089996,121.820000,122.040001,102.825127,100400
2012-03-05,121.959999,121.989998,121.809998,121.879997,102.690308,198900
2012-03-06,122.089996,122.169998,122.050003,122.110001,102.884102,100900
2012-03-07,122.059998,122.089996,121.970001,122.000000,102.791435,84300
2012-03-08,121.940002,122.000000,121.779999,121.820000,102.639755,106100
2012-03-09,121.790001,121.820000,121.660004,121.809998,102.631302,140700
2012-03-12,121.870003,121.870003,121.680000,121.709999,102.547096,142400
2012-03-13,121.559998,121.580002,121.239998,121.239998,102.151085,205600
2012-03-14,121.000000,121.000000,120.489998,120.559998,101.578110,158300
2012-03-15,120.510002,120.779999,120.510002,120.680000,101.679222,133500
2012-03-16,120.349998,120.570000,120.330002,120.570000,101.586540,98300
2012-03-19,120.400002,120.480003,120.110001,120.209999,101.283234,156000
2012-03-20,120.250000,120.339996,120.019997,120.120003,101.207420,102600
2012-03-21,120.379997,120.510002,120.300003,120.470001,101.502357,70400
2012-03-22,120.650002,120.720001,120.559998,120.589996,101.603409,52200
2012-03-23,120.730003,120.870003,120.709999,120.779999,101.763474,64700
2012-03-26,120.790001,120.879997,120.620003,120.849998,101.822456,177300
2012-03-27,120.930000,121.199997,120.849998,121.169998,102.092056,78800
2012-03-28,121.089996,121.250000,121.050003,121.080002,102.016251,50800
2012-03-29,121.250000,121.309998,121.129997,121.300003,102.201622,89700
2012-03-30,121.290001,121.360001,121.019997,121.099998,102.033142,148500
2012-04-02,121.129997,121.220001,121.070000,121.120003,102.145294,220100
2012-04-03,121.199997,121.309998,120.639999,120.660004,101.757347,71200
2012-04-04,120.930000,121.019997,120.889999,120.959999,102.010330,154500
2012-04-05,121.239998,121.279999,121.120003,121.239998,102.246452,81800
2012-04-09,121.820000,121.889999,121.790001,121.800003,102.718758,333100
2012-04-10,121.879997,122.110001,121.809998,122.029999,102.912735,419400
2012-04-11,121.900002,121.949997,121.790001,121.910004,102.811485,258900
2012-04-12,121.959999,121.959999,121.760002,121.800003,102.718758,152800
2012-04-13,121.949997,122.110001,121.940002,122.040001,102.921158,105800
2012-04-16,122.019997,122.239998,122.019997,122.120003,102.988625,888800
2012-04-17,122.010002,122.059998,121.959999,122.019997,102.904282,173100
2012-04-18,122.110001,122.129997,122.050003,122.080002,102.954842,84600
2012-04-19,122.139999,122.190002,122.099998,122.150002,103.013916,82100
2012-04-20,122.010002,122.139999,122.000000,122.110001,102.980194,57900
2012-04-23,122.269997,122.320000,122.260002,122.300003,103.140358,207300
2012-04-24,122.239998,122.279999,122.129997,122.160004,103.022339,116000
2012-04-25,122.000000,122.180000,121.910004,122.150002,103.013916,67900
2012-04-26,122.339996,122.360001,122.250000,122.320000,103.157257,83200
2012-04-27,122.260002,122.370003,122.260002,122.349998,103.182571,68800
2012-04-30,122.370003,122.459999,122.349998,122.430000,103.250107,124000
2012-05-01,122.370003,122.389999,122.160004,122.260002,103.200211,5380600
2012-05-02,122.370003,122.370003,122.250000,122.300003,103.233971,451900
2012-05-03,122.190002,122.349998,122.190002,122.309998,103.242432,137000
2012-05-04,122.449997,122.550003,122.440002,122.480003,103.385994,242700
2012-05-07,122.570000,122.570000,122.480003,122.510002,103.411263,161000
2012-05-08,122.580002,122.720001,122.580002,122.589996,103.478806,320500
2012-05-09,122.760002,122.779999,122.599998,122.639999,103.521034,139000
2012-05-10,122.559998,122.570000,122.459999,122.570000,103.461952,81100
2012-05-11,122.680000,122.720001,122.610001,122.709999,103.580116,74000
2012-05-14,122.830002,122.919998,122.790001,122.870003,103.715218,121900
2012-05-15,122.820000,122.839996,122.750000,122.790001,103.647629,135000
2012-05-16,122.620003,122.830002,122.599998,122.790001,103.647629,154800
2012-05-17,122.680000,122.879997,122.680000,122.830002,103.681381,215600
2012-05-18,122.660004,122.860001,122.660004,122.809998,103.664505,151200
2012-05-21,122.730003,122.830002,122.720001,122.790001,103.647629,189700
2012-05-22,122.629997,122.699997,122.580002,122.690002,103.563225,165700
2012-05-23,122.800003,122.889999,122.750000,122.800003,103.656082,156000
2012-05-24,122.669998,122.739998,122.620003,122.650002,103.529449,80400
2012-05-25,122.760002,122.790001,122.709999,122.790001,103.647629,127000
2012-05-29,122.800003,122.849998,122.690002,122.699997,103.571655,216700
2012-05-30,122.989998,123.169998,122.940002,123.160004,103.959946,302300
2012-05-31,123.209999,123.459999,123.160004,123.349998,104.120361,1803700
2012-06-01,123.449997,123.580002,123.419998,123.480003,104.319725,554600
2012-06-04,123.239998,123.290001,123.089996,123.110001,104.007126,461400
2012-06-05,123.099998,123.209999,122.989998,123.080002,103.981781,168400
2012-06-06,123.050003,123.070000,122.730003,122.769997,103.719879,239100
2012-06-07,122.739998,122.889999,122.720001,122.879997,103.812798,251500
2012-06-08,123.129997,123.129997,122.870003,122.900002,103.829712,84700
2012-06-11,122.809998,123.120003,122.809998,123.000000,103.914177,227900
2012-06-12,122.879997,122.940002,122.690002,122.699997,103.660736,123700
2012-06-13,122.849998,122.980003,122.779999,122.959999,103.880440,132900
2012-06-14,122.879997,122.970001,122.760002,122.820000,103.762123,141800
2012-06-15,123.059998,123.129997,123.000000,123.129997,104.023994,154700
2012-06-18,123.110001,123.120003,122.980003,123.089996,103.990234,122600
2012-06-19,122.980003,122.980003,122.839996,122.959999,103.880440,836200
2012-06-20,122.779999,122.910004,122.639999,122.750000,103.702980,151800
2012-06-21,122.760002,122.940002,122.760002,122.849998,103.787453,123100
2012-06-22,122.709999,122.750000,122.669998,122.699997,103.660736,938900
2012-06-25,122.879997,122.949997,122.870003,122.930000,103.855057,1014300
2012-06-26,122.820000,122.910004,122.779999,122.860001,103.795868,192700
2012-06-27,122.889999,122.930000,122.779999,122.930000,103.855057,251900
2012-06-28,123.099998,123.160004,123.059998,123.089996,103.990234,132100
2012-06-29,122.800003,123.010002,122.800003,123.000000,103.914177,585000
2012-07-02,123.019997,123.230003,122.970001,123.110001,104.089226,7155800
2012-07-03,123.059998,123.080002,122.970001,122.980003,103.979309,242300
2012-07-05,123.029999,123.150002,123.019997,123.089996,104.072319,443900
2012-07-06,123.239998,123.309998,123.230003,123.250000,104.207573,339900
2012-07-09,123.320000,123.400002,123.309998,123.370003,104.309013,139600
2012-07-10,123.370003,123.419998,123.360001,123.389999,104.325905,202100
2012-07-11,123.440002,123.500000,123.300003,123.330002,104.275154,72300
2012-07-12,123.419998,123.449997,123.370003,123.400002,104.334435,98300
2012-07-13,123.419998,123.419998,123.290001,123.419998,104.351295,122000
2012-07-16,123.610001,123.669998,123.570000,123.580002,104.486588,52300
2012-07-17,123.540001,123.589996,123.459999,123.480003,104.402031,51500
2012-07-18,123.570000,123.620003,123.529999,123.570000,104.478149,68100
2012-07-19,123.589996,123.639999,123.500000,123.519997,104.435829,708100
2012-07-20,123.639999,123.779999,123.639999,123.739998,104.621841,63500
2012-07-23,123.839996,123.860001,123.760002,123.820000,104.689484,2361900
2012-07-24,123.760002,123.940002,123.739998,123.889999,104.748657,136100
2012-07-25,123.870003,123.910004,123.790001,123.900002,104.757126,81700
2012-07-26,123.830002,123.860001,123.750000,123.769997,104.647217,871900
2012-07-27,123.559998,123.580002,123.279999,123.419998,104.351295,109100
2012-07-30,123.459999,123.629997,123.419998,123.620003,104.520416,91000
2012-07-31,123.730003,123.779999,123.589996,123.760002,104.638779,868100
2012-08-01,123.550003,123.720001,123.389999,123.489998,104.487358,7393600
2012-08-02,123.570000,123.739998,123.550003,123.620003,104.597313,310300
2012-08-03,123.389999,123.419998,123.199997,123.300003,104.326530,133300
2012-08-06,123.379997,123.470001,123.330002,123.379997,104.394241,1017300
2012-08-07,123.139999,123.180000,123.019997,123.089996,104.148880,188000
2012-08-08,123.059998,123.110001,122.919998,122.949997,104.030426,316100
2012-08-09,122.900002,122.989998,122.809998,122.959999,104.038910,174200
2012-08-10,123.150002,123.160004,123.059998,123.070000,104.131958,107400
2012-08-13,123.080002,123.180000,123.080002,123.099998,104.157326,130200
2012-08-14,122.900002,122.949997,122.870003,122.879997,103.971169,163100
2012-08-15,122.730003,122.739998,122.589996,122.610001,103.742714,109800
2012-08-16,122.599998,122.660004,122.400002,122.470001,103.624306,193000
2012-08-17,122.559998,122.639999,122.540001,122.589996,103.725845,107800
2012-08-20,122.559998,122.660004,122.550003,122.639999,103.768120,112100
2012-08-21,122.580002,122.680000,122.459999,122.660004,103.785042,100100
2012-08-22,122.860001,123.150002,122.839996,123.110001,104.165817,160700
2012-08-23,123.239998,123.300003,123.180000,123.209999,104.250443,203800
2012-08-24,123.260002,123.320000,123.129997,123.139999,104.191154,103400
2012-08-27,123.230003,123.309998,123.230003,123.279999,104.309608,241200
2012-08-28,123.309998,123.389999,123.279999,123.290001,104.318069,117100
2012-08-29,123.300003,123.300003,123.190002,123.290001,104.318069,104600
2012-08-30,123.430000,123.500000,123.379997,123.459999,104.461952,102500
2012-08-31,123.430000,123.830002,123.430000,123.820000,104.766510,983600
2012-09-04,123.660004,123.730003,123.529999,123.570000,104.612450,7929400
2012-09-05,123.559998,123.650002,123.540001,123.589996,104.629379,214000
2012-09-06,123.370003,123.370003,123.220001,123.260002,104.350052,778900
2012-09-07,123.660004,123.660004,123.400002,123.400002,104.468559,313800
2012-09-10,123.459999,123.480003,123.330002,123.419998,104.485458,301800
2012-09-11,123.400002,123.410004,123.309998,123.339996,104.417747,59000
2012-09-12,123.190002,123.220001,123.129997,123.169998,104.273796,104200
2012-09-13,123.349998,123.459999,122.959999,123.410004,104.477051,401800
2012-09-14,123.180000,123.190002,122.959999,122.980003,104.112999,462500
2012-09-17,123.010002,123.089996,123.000000,123.000000,104.129890,469300
2012-09-18,123.190002,123.239998,123.110001,123.139999,104.248428,85400
2012-09-19,123.230003,123.269997,123.150002,123.199997,104.299240,56700
2012-09-20,123.339996,123.389999,123.160004,123.220001,104.316162,85000
2012-09-21,123.160004,123.349998,123.160004,123.349998,104.426231,81900
